source_image_key,x,y,canceled,sz_kind,cut_kind,porosity,pore_count,experience,image_hash
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,4,False,big,cropped,0.306392790225315,2293,4,5a340e475f5e3183cf554e20a6cf0135f9587d8311cfc3bf8999f7918caa40d0
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,4,False,small,full,0.292728828058169,1543,4,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,4,False,small,cropped,0.290107225519989,116,4,6a241434eeeada264eeac8458ae1759b04a20e58bf867fd4d3d58de7bc8a87d8
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,6,False,big,full,0.213473630675167,92792,4,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,6,False,big,cropped,0.120601307669703,702,4,520ddd9404554a11ba4484d4d6b1462dcb65d32b934b84e1f2b556c7f959f764
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,6,False,small,full,0.203979414259604,1510,4,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,6,False,small,cropped,0.104797237731413,52,4,d436eb4065f1f36c20012b8d7cfdb897094de32390eb96c0d7b9cc49d8fd0108
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",26,3,False,big,full,0.309906941487336,66378,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",26,3,False,big,cropped,0.462173461310113,648,2,804ee5d35453f12d70b4dc0da05ce4a7fc6493b38b89a6d59993da8e6737e587
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",26,3,False,small,full,0.292935770887651,1543,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",26,3,False,small,cropped,0.448644369681377,42,2,e9a91554a8aaeefd0e18b11c4a6b7b1d9056145f2653a8a79f410cd320fb58ea
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",31,10,False,big,full,0.237861372477872,68667,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",31,10,False,big,cropped,0.455018058579062,516,2,804ee5d35453f12d70b4dc0da05ce4a7fc6493b38b89a6d59993da8e6737e587
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",31,10,False,small,full,0.227480368604109,1314,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",31,10,False,small,cropped,0.446388284187611,35,2,e9a91554a8aaeefd0e18b11c4a6b7b1d9056145f2653a8a79f410cd320fb58ea
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,big,full,0.257158494809035,77768,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,big,cropped,0.461983598852167,661,2,804ee5d35453f12d70b4dc0da05ce4a7fc6493b38b89a6d59993da8e6737e587
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,small,full,0.240768761877443,1728,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,small,cropped,0.448525628339600,41,2,e9a91554a8aaeefd0e18b11c4a6b7b1d9056145f2653a8a79f410cd320fb58ea
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,7,False,big,full,0.248202952863110,82839,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,7,False,big,cropped,0.325044492036680,258,2,fc0de18721529e0870e6b9935a663c540dcb806b99a75775baaffa47a98091f4
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,7,False,small,full,0.233240960337665,1773,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,7,False,small,cropped,0.312620656370656,13,2,a38cfca590f5b13e0a62ae28bca43991af8910253471806f5206333832b12698
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,16,False,big,full,0.215131839559099,41734,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,16,False,big,cropped,0.292823585304054,77,2,fc0de18721529e0870e6b9935a663c540dcb806b99a75775baaffa47a98091f4
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,16,False,small,full,0.205916311090394,871,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,16,False,small,cropped,0.278354247104247,12,2,a38cfca590f5b13e0a62ae28bca43991af8910253471806f5206333832b12698
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,21,False,big,full,0.190870375312216,26672,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,21,False,big,cropped,0.264358108108108,91,2,fc0de18721529e0870e6b9935a663c540dcb806b99a75775baaffa47a98091f4
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,21,False,small,full,0.167406504356556,598,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,21,False,small,cropped,0.210424710424710,9,2,a38cfca590f5b13e0a62ae28bca43991af8910253471806f5206333832b12698
72.53_jpeg_escal.jpg,27,8,False,big,full,0.170368251035351,508309,2,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,27,8,False,big,cropped,0.204093491735537,31708,2,c1b87e384ea3e025abb1d2fe4d3a10b465328fb9829addfe25650225dbbe66a2
72.53_jpeg_escal.jpg,27,8,False,small,full,0.165266909262658,14692,2,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,27,8,False,small,cropped,0.197253871459520,598,2,a5c209a11aac7eb8011f10899a895fc73719ee277c8c9cfd6ed0a6db01667456
72.53_jpeg_escal.jpg,28,16,False,big,full,0.105389680911592,55635,2,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,28,16,False,big,cropped,0.133240485587339,3066,2,c1b87e384ea3e025abb1d2fe4d3a10b465328fb9829addfe25650225dbbe66a2
72.53_jpeg_escal.jpg,28,16,False,small,full,0.093025186330181,3679,2,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,28,16,False,small,cropped,0.114729599614860,109,2,a5c209a11aac7eb8011f10899a895fc73719ee277c8c9cfd6ed0a6db01667456
72.53_jpeg_escal.jpg,31,9,False,big,full,0.155087436535186,330504,2,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,31,9,False,big,cropped,0.187313980632673,20905,2,c1b87e384ea3e025abb1d2fe4d3a10b465328fb9829addfe25650225dbbe66a2
72.53_jpeg_escal.jpg,31,9,False,small,full,0.152355292206514,11944,2,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,31,9,False,small,cropped,0.187414747653053,509,2,a5c209a11aac7eb8011f10899a895fc73719ee277c8c9cfd6ed0a6db01667456
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",21,8,False,big,full,0.202657122572871,87890,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",21,8,False,big,cropped,0.335054351027236,2384,2,4fce540b9c0a78bc97c52e069010e9e616f21cc591851b2356b7f2ce71adc2fb
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",21,8,False,small,full,0.195254086103313,1511,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",21,8,False,small,cropped,0.328032230703986,106,2,80c465eac8cef1e1a359ab7c939132c4eb517c030631173a8b0ab25aa63ad163
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,8,False,big,full,0.202657122572871,87890,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,8,False,big,cropped,0.335054351027236,2384,2,4fce540b9c0a78bc97c52e069010e9e616f21cc591851b2356b7f2ce71adc2fb
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,8,False,small,full,0.195254086103313,1511,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,8,False,small,cropped,0.328032230703986,106,2,80c465eac8cef1e1a359ab7c939132c4eb517c030631173a8b0ab25aa63ad163
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,9,False,big,full,0.199995165909351,85879,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,9,False,big,cropped,0.334172306450853,2282,2,4fce540b9c0a78bc97c52e069010e9e616f21cc591851b2356b7f2ce71adc2fb
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,9,False,small,full,0.193302856992943,1499,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,9,False,small,cropped,0.327914428423334,106,2,80c465eac8cef1e1a359ab7c939132c4eb517c030631173a8b0ab25aa63ad163
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",15,15,False,big,full,0.182197524730664,71756,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",15,15,False,big,cropped,0.270170069754842,2283,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",15,15,False,small,full,0.179109714825406,1352,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",15,15,False,small,cropped,0.274183936069348,118,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,8,False,big,full,0.202657122572872,87890,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,8,False,big,cropped,0.316102871461466,3365,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,8,False,small,full,0.195254086103313,1511,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",28,8,False,small,cropped,0.308329947175945,146,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,12,False,big,full,0.191916639671779,81812,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,12,False,big,cropped,0.299604877759718,2614,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,12,False,small,full,0.187590182858042,1509,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,12,False,small,cropped,0.302600568874441,139,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,1,False,big,full,0.255600274400316,80426,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,1,False,big,cropped,0.316719363741027,3332,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,1,False,small,full,0.246250579356543,1437,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,1,False,small,cropped,0.308519571989706,148,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,3,False,big,full,0.255587447173189,80426,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,3,False,big,cropped,0.316719363741027,3332,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,3,False,small,full,0.245929200444246,1437,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,3,False,small,cropped,0.308519571989706,148,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,big,full,0.255591540969080,80426,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,big,cropped,0.316719363741027,3332,5,9bbe9cbb7ae1ab4babe68afff58b2c03e1ec3df89f2f702287a6af2e31da21ad
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,small,full,0.246050537380521,1437,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,small,cropped,0.308519571989706,148,5,3002bc281311c393204d9283208bbf85e037d944deafa16ef2f52f14a46d2bd7
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,8,False,big,full,0.202657122572871,87890,3,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,8,False,big,cropped,0.431452689895230,645,3,f9622ae1c81a612665c2d79d831194e1eaabb6547e5180b176db3505d3987ddd
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,8,False,small,full,0.195254086103313,1511,3,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,8,False,small,cropped,0.431210366694238,39,3,b3bab56e99f5fada4f63cc674688f06b2754dea5de95a860564b7b98e03de2c2
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,4,False,big,full,0.255104157510707,80428,3,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,4,False,big,cropped,0.431721937896333,642,3,f9622ae1c81a612665c2d79d831194e1eaabb6547e5180b176db3505d3987ddd
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,4,False,small,full,0.245667943437311,1439,3,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",14,4,False,small,cropped,0.431417149159085,40,3,b3bab56e99f5fada4f63cc674688f06b2754dea5de95a860564b7b98e03de2c2
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",25,20,False,big,full,0.162853298636594,56655,3,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",25,20,False,big,cropped,0.315081549834574,492,3,f9622ae1c81a612665c2d79d831194e1eaabb6547e5180b176db3505d3987ddd
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",25,20,False,small,full,0.149144957193203,1257,3,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",25,20,False,small,cropped,0.265439757375241,36,3,b3bab56e99f5fada4f63cc674688f06b2754dea5de95a860564b7b98e03de2c2
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,20,False,big,full,0.162853298636594,56655,3,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,20,False,big,cropped,0.315081549834574,492,3,f9622ae1c81a612665c2d79d831194e1eaabb6547e5180b176db3505d3987ddd
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,20,False,small,full,0.149144957193203,1257,3,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",29,20,False,small,cropped,0.265439757375241,36,3,b3bab56e99f5fada4f63cc674688f06b2754dea5de95a860564b7b98e03de2c2
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",20,3,False,big,full,0.309906941487336,66378,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",20,3,False,big,cropped,0.250094371370089,3030,2,7bd35ed8086c02595c900890d81a711e1f0c154ccc84cf17fc6af9445d86bf93
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",20,3,False,small,full,0.292935770887651,1543,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",20,3,False,small,cropped,0.235218197951117,177,2,7ae4de96eec592b47d108afd1166de66caed5936940ce7cb34c6d07e8ca9a71a
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,2,False,big,full,0.309911469142510,66378,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,2,False,big,cropped,0.250094371370089,3030,2,7bd35ed8086c02595c900890d81a711e1f0c154ccc84cf17fc6af9445d86bf93
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,2,False,small,full,0.293067927447073,1542,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,2,False,small,cropped,0.235218197951117,177,2,7ae4de96eec592b47d108afd1166de66caed5936940ce7cb34c6d07e8ca9a71a
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,13,False,big,full,0.227220246905996,54666,2,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,13,False,big,cropped,0.212175198636767,1835,2,7bd35ed8086c02595c900890d81a711e1f0c154ccc84cf17fc6af9445d86bf93
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,13,False,small,full,0.219668789025883,1113,2,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,13,False,small,cropped,0.207187222715173,113,2,7ae4de96eec592b47d108afd1166de66caed5936940ce7cb34c6d07e8ca9a71a
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",24,7,False,big,full,0.207241901051691,87493,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",24,7,False,big,cropped,0.457447281700600,1299,2,fbeca04a06ab2909d243c423526d4cf58c73822a0f71360cec98c4c5c6f9894a
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",24,7,False,small,full,0.198859214173903,1657,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",24,7,False,small,cropped,0.441394888297543,74,2,982c7f7d5122505b5e67527dddfb79841665cdd1eaec53a1c9ab8eec6e1b3014
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,10,False,big,full,0.197534641061179,84538,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,10,False,big,cropped,0.455356728448543,1301,2,fbeca04a06ab2909d243c423526d4cf58c73822a0f71360cec98c4c5c6f9894a
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,10,False,small,full,0.191477337321055,1522,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",27,10,False,small,cropped,0.441085463209357,71,2,982c7f7d5122505b5e67527dddfb79841665cdd1eaec53a1c9ab8eec6e1b3014
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",17,6,False,big,full,0.213473630675167,92792,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",17,6,False,big,cropped,0.457534790983353,1299,2,fbeca04a06ab2909d243c423526d4cf58c73822a0f71360cec98c4c5c6f9894a
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",17,6,False,small,full,0.203979414259604,1510,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",17,6,False,small,cropped,0.441394888297543,74,2,982c7f7d5122505b5e67527dddfb79841665cdd1eaec53a1c9ab8eec6e1b3014
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,10,False,big,full,0.237861372477872,68667,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,10,False,big,cropped,0.304666243627563,1557,1,bb4ea92bde6dd04a7dead6a9efe262bc9b884f649bac26ff180f95c8c9255214
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,10,False,small,full,0.227480368604109,1314,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,10,False,small,cropped,0.301552296941230,78,1,4821d7c747b180018bcb01d9429c0a85a1d9140a2e391198f6bd6b3e2596ac36
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,11,False,big,full,0.234488589349035,64439,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,11,False,big,cropped,0.299312994042846,1416,1,bb4ea92bde6dd04a7dead6a9efe262bc9b884f649bac26ff180f95c8c9255214
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,11,False,small,full,0.225440649923421,1253,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,11,False,small,cropped,0.297757475083056,65,1,4821d7c747b180018bcb01d9429c0a85a1d9140a2e391198f6bd6b3e2596ac36
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,8,False,big,full,0.243987881882916,75601,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,8,False,big,cropped,0.325195537152059,1103,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,8,False,small,full,0.230751499567162,1490,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,8,False,small,cropped,0.305239245456637,61,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,9,False,big,full,0.241037386592637,72123,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,9,False,big,cropped,0.321659963049229,1103,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,9,False,small,full,0.229212746448933,1406,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",25,9,False,small,cropped,0.304117782378652,54,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,9,False,big,full,0.241037386592637,72123,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,9,False,big,cropped,0.321659963049229,1103,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,9,False,small,full,0.229212746448933,1406,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,9,False,small,cropped,0.304117782378652,54,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,big,full,0.257158494809035,77768,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,big,cropped,0.327603807223372,1110,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,small,full,0.240768761877443,1728,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",17,6,False,small,cropped,0.306446974925236,68,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
